"","gene","log2FoldChange","pvalue","cell","comparision"
"957","Pthlh",-0.525034856536318,0.00936582839064051,"Perineurial","DREX_vs_EX"
"958","Brsk1",0.879168839942219,0.00213579108975021,"Perineurial","DREX_vs_EX"
"959","Adam12",-2.04106275622168,0.00243677549802997,"Perineurial","DREX_vs_EX"
"960","Mtmr7",-1.05877349284441,0.0029612933941138,"Perineurial","DREX_vs_EX"
"961","Crlf11",1.38472415993231,0.0073056005760928,"Perineurial","DREX_vs_EX"
"962","Cmip3",-0.638224334185063,0.00149670099382232,"Perineurial","DREX_vs_EX"
"963","Stra6",-0.556941518718071,0.00017472096399927,"Perineurial","DREX_vs_EX"
"964","Col6a5",-0.549471971197748,0.00557567251410854,"Perineurial","DREX_vs_EX"
"965","Slc6a20a",-0.590744881529035,0.00903268263381091,"Perineurial","DREX_vs_EX"
"966","Mdm11",-1.00646171412235,0.000454847200958296,"Perineurial","DREX_vs_EX"
"967","Vwc2",-0.610940254127045,0.00585629730998841,"Perineurial","DREX_vs_EX"
"968","Igfbp4",-0.433022250258584,0.000342084350705236,"Perineurial","DREX_vs_EX"
"969","Bptf",0.342886080365404,0.00888751724401769,"Perineurial","DREX_vs_EX"
"970","Galk11",1.16035937851502,0.00614075447151683,"Perineurial","DREX_vs_EX"
"971","Vdac2",-0.635520343554285,0.00755156956669208,"Perineurial","DREX_vs_EX"
"972","Polr2k",-1.00783365677966,0.00666488445010144,"Perineurial","DREX_vs_EX"
"973","Micall1",0.947217440012172,0.00383248303435005,"Perineurial","DREX_vs_EX"
"974","P3h21",-1.79197678635587,0.00560795953783379,"Perineurial","DREX_vs_EX"
"975","Rnmt",-0.698019342645069,0.00383758964822427,"Perineurial","DREX_vs_EX"
"976","Dnajc4",-0.47327039961429,0.00475191651397296,"Perineurial","DREX_vs_EX"
"977","Dtx4",0.546907816223763,0.000454733504402435,"Perineurial","DREX_vs_EX"
"978","Loxl4",1.24231588983948,0.00541138240922544,"Perineurial","DREX_vs_EX"
"979","Ace2",-0.778796985373257,0.0065110725425055,"Perineurial","DREX_vs_EX"
"980","Cyp27a1",-0.345307880308767,0.00918644026368968,"Perineurial","DREX_vs_HFD"
"981","Per23",-1.21152994178123,0.000478236655260952,"Perineurial","DREX_vs_HFD"
"982","Fmo21",-0.836049719236147,1.12653562027136e-05,"Perineurial","DREX_vs_HFD"
"983","Hsd17b71",3.90400226983926,0.000363509001638823,"Perineurial","DREX_vs_HFD"
"984","Nsun6",0.818560074767412,0.0049689495686277,"Perineurial","DREX_vs_HFD"
"985","Mamdc4",-2.75713617413367,0.00527914444895347,"Perineurial","DREX_vs_HFD"
"986","Fam102a",-0.584584754360189,0.00574804503319263,"Perineurial","DREX_vs_HFD"
"987","Strbp2",-0.76138059495563,0.00398628141249087,"Perineurial","DREX_vs_HFD"
"988","Pde1a1",-0.855547186067796,0.00569233970082554,"Perineurial","DREX_vs_HFD"
"989","Accs",0.719969433917235,0.00951287562679099,"Perineurial","DREX_vs_HFD"
"990","Ncoa5",-0.59898173525897,0.0024723786307556,"Perineurial","DREX_vs_HFD"
"991","Pex5l3",0.861641705385608,0.00475092909817394,"Perineurial","DREX_vs_HFD"
"992","Fdps4",1.11612986939786,0.00721496582278106,"Perineurial","DREX_vs_HFD"
"993","Thbs32",-0.612168996095345,0.00852035170655218,"Perineurial","DREX_vs_HFD"
"994","Nexn",2.28185029220725,0.00334308723445324,"Perineurial","DREX_vs_HFD"
"995","Abca1",-0.629396966322607,0.000469515063775908,"Perineurial","DREX_vs_HFD"
"996","Dhcr24",1.05588701522876,0.00262718587393183,"Perineurial","DREX_vs_HFD"
"997","Mast2",0.612907581118501,0.000797663899882046,"Perineurial","DREX_vs_HFD"
"998","Agap31",-0.403597717622779,0.00924751108992755,"Perineurial","DREX_vs_HFD"
"999","Smim141",-0.406693836772425,0.00101986386185368,"Perineurial","DREX_vs_HFD"
"1000","Mapk101",3.39784633771034,0.00829303155926304,"Perineurial","DREX_vs_HFD"
"1001","Rasa41",0.88363034159061,0.000758367342335632,"Perineurial","DREX_vs_HFD"
"1002","Zfp316",1.02454326320121,0.00858388113902413,"Perineurial","DREX_vs_HFD"
"1003","Usp181",3.35110115560509,0.00515007190926078,"Perineurial","DREX_vs_HFD"
"1004","Pthlh1",-0.604462660945317,0.00337843220172157,"Perineurial","DREX_vs_HFD"
"1005","Zfp667",2.51309200559269,0.00202593944127186,"Perineurial","DREX_vs_HFD"
"1006","Cdkn2aip",0.832529055385238,0.00637170000017229,"Perineurial","DREX_vs_HFD"
"1007","Cmip4",-0.573916520216442,0.00565703885836985,"Perineurial","DREX_vs_HFD"
"1008","Stra61",-0.501188591678961,0.000912082664544085,"Perineurial","DREX_vs_HFD"
"1009","Nfic1",-0.428432672333861,0.00533769822199124,"Perineurial","DREX_vs_HFD"
"1010","Mdm12",-0.977524046538793,0.00113443989000426,"Perineurial","DREX_vs_HFD"
"1011","Rdh5",-0.715247708408929,0.000547752497920309,"Perineurial","DREX_vs_HFD"
"1012","Serpinf1",-1.13322014782954,0.00379406839841231,"Perineurial","DREX_vs_HFD"
"1013","Cox11",1.16361516039423,0.00186611906981272,"Perineurial","DREX_vs_HFD"
"1014","Pip4k2b",0.744079298736511,0.00261053763955391,"Perineurial","DREX_vs_HFD"
"1015","Mapt1",0.633329723849731,0.00218534030844203,"Perineurial","DREX_vs_HFD"
"1016","Cygb2",-0.811899011774282,0.0087015373215245,"Perineurial","DREX_vs_HFD"
"1017","Mafg2",-0.435533738701901,0.00356242293242574,"Perineurial","DREX_vs_HFD"
"1018","Dnmt3a",-0.448457275887428,0.00425072937896027,"Perineurial","DREX_vs_HFD"
"1019","Dpf3",-1.59927724658216,0.00731343317036102,"Perineurial","DREX_vs_HFD"
"1020","Cetn3",-0.769482674230862,0.00232452293688749,"Perineurial","DREX_vs_HFD"
"1021","Adk",0.972214861628999,0.00162459519777922,"Perineurial","DREX_vs_HFD"
"1022","Ndrg21",-0.397372195979433,0.00959674019524444,"Perineurial","DREX_vs_HFD"
"1023","Zfp71",-1.84605762343916,0.00610768348920131,"Perineurial","DREX_vs_HFD"
"1024","Micall11",0.917042540462191,0.00779330121239796,"Perineurial","DREX_vs_HFD"
"1025","Sox10",1.49669531044246,0.00454646995735015,"Perineurial","DREX_vs_HFD"
"1026","Fam83f",2.6165983192859,0.0049013767777006,"Perineurial","DREX_vs_HFD"
"1027","Srebf2",0.479689852192103,0.00586928861400644,"Perineurial","DREX_vs_HFD"
"1028","Sox8",1.38158636528304,0.00818196190513813,"Perineurial","DREX_vs_HFD"
"1029","Tbc1d10c",4.15932873083297,0.00226259533907443,"Perineurial","DREX_vs_HFD"
"1030","Pygm",0.756180275890705,0.00877835070596687,"Perineurial","DREX_vs_HFD"
"1031","Loxl41",1.37379535470493,0.00371730710562342,"Perineurial","DREX_vs_HFD"
"1032","Zfp950",-0.752507718711428,0.00237948412911721,"Perineurial","DREX_vs_HFD"
"1033","Tsc22d32",-0.692627259417731,0.00603048388980698,"Perineurial","DREX_vs_HFD"
"1034","Rnasel1",1.04162111028861,0.00201779606658731,"Perineurial","DREX_vs_SD"
"1035","Ralgps2",-0.371708228247516,0.00439449459685501,"Perineurial","DREX_vs_SD"
"1036","Fmo22",-0.522407291936308,0.00615834129726803,"Perineurial","DREX_vs_SD"
"1037","Ccdc32",-0.43619258242563,0.000128334739597668,"Perineurial","DREX_vs_SD"
"1038","Apbb1ip",2.65220492515931,0.00961520872260297,"Perineurial","DREX_vs_SD"
"1039","Mamdc41",-3.08348431793804,0.0014958720999961,"Perineurial","DREX_vs_SD"
"1040","Cir11",0.647931621068385,0.0082888947917261,"Perineurial","DREX_vs_SD"
"1041","Tasp11",-0.828077434924894,0.00226907880889168,"Perineurial","DREX_vs_SD"
"1042","Ergic3",-0.608291642078351,0.00896916412105725,"Perineurial","DREX_vs_SD"
"1043","Pfdn41",1.83467910093247,0.00178548721916212,"Perineurial","DREX_vs_SD"
"1044","Cpb1",2.70314984297154,0.00889496116141618,"Perineurial","DREX_vs_SD"
"1045","Fdps5",1.19963125902797,0.00365447240221659,"Perineurial","DREX_vs_SD"
"1046","Thbs33",-0.799272501904337,0.000463319741051567,"Perineurial","DREX_vs_SD"
"1047","Pi4kb",1.13247819845312,0.00609161173668928,"Perineurial","DREX_vs_SD"
"1048","Abcd31",1.02753342376472,0.00686605766043779,"Perineurial","DREX_vs_SD"
"1049","Ccn12",-0.847310261164126,0.00686987233252761,"Perineurial","DREX_vs_SD"
"1050","Spata11",-1.51831677447323,0.00668427885162881,"Perineurial","DREX_vs_SD"
"1051","Trp53inp13",0.535556593475264,0.00556168349875894,"Perineurial","DREX_vs_SD"
"1052","Abca11",-0.531633444072432,0.00295725786273022,"Perineurial","DREX_vs_SD"
"1053","Dhcr241",1.01627056597135,0.00327547800470288,"Perineurial","DREX_vs_SD"
"1054","Mast21",0.540208278045988,0.00262292729725533,"Perineurial","DREX_vs_SD"
"1055","Slc6a91",1.49713876996155,0.00327457627644937,"Perineurial","DREX_vs_SD"
"1056","Foxo61",-0.59050380180569,0.00577289676173123,"Perineurial","DREX_vs_SD"
"1057","Rims31",1.1405998211399,0.00818733805281614,"Perineurial","DREX_vs_SD"
"1058","Isg152",3.25536131858647,0.00484248130376691,"Perineurial","DREX_vs_SD"
"1059","Slc5a6",1.25787952144891,0.00647117946884981,"Perineurial","DREX_vs_SD"
"1060","Nup54",-0.810484464122019,0.00621901909809269,"Perineurial","DREX_vs_SD"
"1061","Tbl2",1.14798909453269,0.00238174422719612,"Perineurial","DREX_vs_SD"
"1062","Rbm28",-0.474007403978678,0.00528099304735695,"Perineurial","DREX_vs_SD"
"1063","Eogt1",1.62045685867637,0.00661487759344409,"Perineurial","DREX_vs_SD"
"1064","Rad18",2.47384434154819,0.006760493593543,"Perineurial","DREX_vs_SD"
"1065","Tmtc11",-0.464861283504137,0.00565305300791676,"Perineurial","DREX_vs_SD"
"1066","Oscar",4.06888554182464,0.00127353996107436,"Perineurial","DREX_vs_SD"
"1067","Coq8b",-0.866032008421573,0.00628013493304797,"Perineurial","DREX_vs_SD"
"1068","Ccne1",3.92221786142728,0.00272510066548343,"Perineurial","DREX_vs_SD"
"1069","Chsy1",1.55787233791878,0.00976639452622929,"Perineurial","DREX_vs_SD"
"1070","Folh1",-2.12422328663748,0.00309701876122796,"Perineurial","DREX_vs_SD"
"1071","Alg81",2.35786301829971,0.00590051732228928,"Perineurial","DREX_vs_SD"
"1072","Sult1a1",-0.598296658303817,0.00608853292737004,"Perineurial","DREX_vs_SD"
"1073","Adam121",-1.86063470803978,0.00734218959057876,"Perineurial","DREX_vs_SD"
"1074","Cdkn1c1",-0.62669838447762,0.00160958946895934,"Perineurial","DREX_vs_SD"
"1075","Plekha2",-0.441235903390961,0.00632322163222485,"Perineurial","DREX_vs_SD"
"1076","Mtmr71",-0.966859638658937,0.00851937076026072,"Perineurial","DREX_vs_SD"
"1077","Gmip",1.31974523941064,0.000868615040022825,"Perineurial","DREX_vs_SD"
"1078","Jund2",-0.462067891976963,0.00237031081198194,"Perineurial","DREX_vs_SD"
"1079","Cmip5",-0.766129713073169,0.000164663244003979,"Perineurial","DREX_vs_SD"
"1080","Mvd3",2.45394217585703,0.00250883670687918,"Perineurial","DREX_vs_SD"
"1081","Ldlr3",0.917022085990177,0.00499851881841341,"Perineurial","DREX_vs_SD"
"1082","Stra62",-0.472394669040904,0.00163428030920476,"Perineurial","DREX_vs_SD"
"1083","Ccn23",-0.949887880545918,0.000107382803225469,"Perineurial","DREX_vs_SD"
"1084","Micu1",-0.839476005913645,0.00437725677825918,"Perineurial","DREX_vs_SD"
"1085","Pbld24",3.63816362584473,0.007127448386978,"Perineurial","DREX_vs_SD"
"1086","Ppm1h",-1.4338411838213,0.00425840789138239,"Perineurial","DREX_vs_SD"
"1087","Rdh51",-0.603828509860713,0.00337593966242202,"Perineurial","DREX_vs_SD"
"1088","Fbxw101",3.5882191853128,0.00631964424663511,"Perineurial","DREX_vs_SD"
"1089","Tnfsf13",-0.601306252055001,0.00871586748217378,"Perineurial","DREX_vs_SD"
"1090","Ksr1",-1.37760660006128,0.00903940564541499,"Perineurial","DREX_vs_SD"
"1091","Cetn31",-0.755503385714706,0.00251545591136393,"Perineurial","DREX_vs_SD"
"1092","Tmem161b",0.921375113051482,0.00482082028929596,"Perineurial","DREX_vs_SD"
"1093","Fam107a1",-1.14411890224273,0.00780340864944348,"Perineurial","DREX_vs_SD"
"1094","Fhit",-1.44911252566984,0.00369247940410929,"Perineurial","DREX_vs_SD"
"1095","Dgat1",-0.830172585252246,0.00500494904403564,"Perineurial","DREX_vs_SD"
"1096","Micall12",0.995063560512302,0.00373825538516736,"Perineurial","DREX_vs_SD"
"1097","Prr131",1.29308642399479,0.00410632943748871,"Perineurial","DREX_vs_SD"
"1098","Mcm4",1.92599732023858,0.00500241777511901,"Perineurial","DREX_vs_SD"
"1099","Pros1",2.26938443868609,0.00060235469778879,"Perineurial","DREX_vs_SD"
"1100","Ifnar2",1.28878511527638,0.00225547150862776,"Perineurial","DREX_vs_SD"
"1101","Gart",0.714898423380131,0.0031070489897037,"Perineurial","DREX_vs_SD"
"1102","Zfp758",2.17252202202165,0.00779780136150303,"Perineurial","DREX_vs_SD"
"1103","Dusp12",-0.627672888550999,0.00151223473296926,"Perineurial","DREX_vs_SD"
"1104","Kank3",2.51659962487334,0.00212238615634048,"Perineurial","DREX_vs_SD"
"1105","Usp49",0.959500273411688,0.00325947143554083,"Perineurial","DREX_vs_SD"
"1106","Pcdhb131",4.07275948557666,0.00405139305754287,"Perineurial","DREX_vs_SD"
"1107","Ablim3",-1.11012558777329,0.00275713142065089,"Perineurial","DREX_vs_SD"
"1108","Tbc1d10c1",3.49529598690849,0.00819091032978844,"Perineurial","DREX_vs_SD"
"1109","Vps511",-0.479729886812069,0.00120611709880301,"Perineurial","DREX_vs_SD"
"1110","Nudt22",-0.864036130697771,0.00573097827445608,"Perineurial","DREX_vs_SD"
"1111","Eml3",0.583731915526001,0.00557061929793176,"Perineurial","DREX_vs_SD"
"1112","Bcorl1",0.948399734509074,0.00371581664633037,"Perineurial","DREX_vs_SD"
"1113","Erfe",4.13259541939718,0.00256227816150941,"Perineurial","EX_vs_HFD"
"1114","Hdac41",-0.711600742884792,0.000835423114449149,"Perineurial","EX_vs_HFD"
"1115","Hsd17b72",2.91240464335102,0.00971434248996266,"Perineurial","EX_vs_HFD"
"1116","Kin",0.87514469699864,0.00647125348773555,"Perineurial","EX_vs_HFD"
"1117","Mtx21",0.71936120474774,0.00584180927072748,"Perineurial","EX_vs_HFD"
"1118","Ncoa51",-0.646981082818746,0.00149117455711233,"Perineurial","EX_vs_HFD"
"1119","Polr3k",0.974805804904812,0.00966592900192912,"Perineurial","EX_vs_HFD"
"1120","Vangl1",0.827261959661313,0.00476686034637965,"Perineurial","EX_vs_HFD"
"1121","Ctbs",1.32002681038519,0.00654476223453162,"Perineurial","EX_vs_HFD"
"1122","Agap32",-0.470806476244862,0.00312520966281109,"Perineurial","EX_vs_HFD"
"1123","Mapk102",3.35915235850006,0.00975226709908922,"Perineurial","EX_vs_HFD"
"1124","Cux21",-3.61495584136954,0.00784584195239771,"Perineurial","EX_vs_HFD"
"1125","Zfp6671",2.45924203272946,0.00288121245430544,"Perineurial","EX_vs_HFD"
"1126","Arrdc4",1.80312181512042,0.00614890777649175,"Perineurial","EX_vs_HFD"
"1127","Ctxn1",2.21954943214925,0.00471769248397582,"Perineurial","EX_vs_HFD"
"1128","Mindy2",0.742533364094856,0.00503936380903772,"Perineurial","EX_vs_HFD"
"1129","Pym1",0.892207250265079,0.0072527573127304,"Perineurial","EX_vs_HFD"
"1130","Cox111",1.03927563225807,0.00655796259154949,"Perineurial","EX_vs_HFD"
"1131","Pip4k2b1",0.844281886558203,0.000794710041234353,"Perineurial","EX_vs_HFD"
"1132","Fmnl11",-3.32486839454346,0.00247025849979026,"Perineurial","EX_vs_HFD"
"1133","Slc39a2",2.59393333378471,0.00695690751602156,"Perineurial","EX_vs_HFD"
"1134","Ttll1",1.51720959147703,0.00726031700973995,"Perineurial","EX_vs_HFD"
"1135","Map3k12",1.01521276207122,0.00854357157853394,"Perineurial","EX_vs_HFD"
"1136","Il1rap1",2.23108462328462,0.00833995934326114,"Perineurial","EX_vs_HFD"
"1137","Tmeff2",-0.349284751750204,0.00827830297821159,"Perineurial","EX_vs_SD"
"1138","Glul",0.435416788208067,0.00875335372154203,"Perineurial","EX_vs_SD"
"1139","Catspere2",2.48784763884811,0.00596851177414668,"Perineurial","EX_vs_SD"
"1140","Sccpdh",1.34900134267243,0.00446042043513881,"Perineurial","EX_vs_SD"
"1141","Eprs",0.752165342630986,0.00721207995985444,"Perineurial","EX_vs_SD"
"1142","Lamb3",0.795808877417272,0.00794502757563251,"Perineurial","EX_vs_SD"
"1143","Cacfd1",-0.529331728522794,0.0099652574156704,"Perineurial","EX_vs_SD"
"1144","Vps39",-0.689576507267964,0.00249562539073567,"Perineurial","EX_vs_SD"
"1145","Cdan1",-0.861757341935226,0.00138857235933152,"Perineurial","EX_vs_SD"
"1146","Id11",-0.877922175023406,0.00336267178766518,"Perineurial","EX_vs_SD"
"1147","Jph2",1.16921272714344,0.00619464208672461,"Perineurial","EX_vs_SD"
"1148","Pfdn42",2.00765889308708,0.000721479697153058,"Perineurial","EX_vs_SD"
"1149","Polr3k1",1.01824095860288,0.00638008213177239,"Perineurial","EX_vs_SD"
"1150","Fam241a",-1.21101968982746,0.00737971863113572,"Perineurial","EX_vs_SD"
"1151","Elovl6",2.86035689978545,0.00911478157350615,"Perineurial","EX_vs_SD"
"1152","Trp53inp14",0.642214781823287,0.00108526174680885,"Perineurial","EX_vs_SD"
"1153","Erp441",1.45642672608436,0.00301998845925142,"Perineurial","EX_vs_SD"
"1154","Slc6a92",1.58484220468059,0.00218352318641847,"Perineurial","EX_vs_SD"
"1155","Zfp593",-1.7819481148654,0.00682534423341743,"Perineurial","EX_vs_SD"
"1156","Plod1",0.766942821526402,0.00463404463419121,"Perineurial","EX_vs_SD"
"1157","Tmem214",-0.59925092077085,0.00497901291574246,"Perineurial","EX_vs_SD"
"1158","Slbp",1.0773204184304,0.00542492667699371,"Perineurial","EX_vs_SD"
"1159","Nup541",-0.927864637640957,0.00239900429572547,"Perineurial","EX_vs_SD"
"1160","Tmem119",1.55054522439794,0.00370722023516292,"Perineurial","EX_vs_SD"
"1161","Tbl21",1.07873981698632,0.00534134820686058,"Perineurial","EX_vs_SD"
"1162","Lamtor4",-0.936941628690612,0.00100609381624934,"Perineurial","EX_vs_SD"
"1163","Suclg1",1.08238592771099,0.00322285360003774,"Perineurial","EX_vs_SD"
"1164","Eogt2",1.74756520893525,0.00385093847856851,"Perineurial","EX_vs_SD"
"1165","Rad181",2.50164475615976,0.00684804352678569,"Perineurial","EX_vs_SD"
"1166","Eps8",-1.79494899545044,0.00417451004631386,"Perineurial","EX_vs_SD"
"1167","Eps8l12",-1.50774510636175,0.00281156535543158,"Perineurial","EX_vs_SD"
"1168","Brsk11",-0.838669027214977,0.00465524099948316,"Perineurial","EX_vs_SD"
"1169","Zfp583",2.63103926948824,0.00976830084269998,"Perineurial","EX_vs_SD"
"1170","Zfp36",-0.444230759609322,0.00731386869856272,"Perineurial","EX_vs_SD"
"1171","Ccne11",4.1309516028444,0.0017400582527248,"Perineurial","EX_vs_SD"
"1172","Arrdc41",1.78004735213211,0.00618743842023749,"Perineurial","EX_vs_SD"
"1173","Pex11a",2.81905059359959,0.00740050638420867,"Perineurial","EX_vs_SD"
"1174","Alg82",2.35469739919642,0.00669496354384785,"Perineurial","EX_vs_SD"
"1175","Ucp2",0.971986955358454,0.00298544824723885,"Perineurial","EX_vs_SD"
"1176","Jund3",-0.424213482155289,0.00606196495552793,"Perineurial","EX_vs_SD"
"1177","Ier2",-1.32258255382386,0.0078790766239264,"Perineurial","EX_vs_SD"
"1178","Aars1",-0.775717217001565,0.00348484723826151,"Perineurial","EX_vs_SD"
"1179","Yap11",-0.640216096395562,0.00228991636052451,"Perineurial","EX_vs_SD"
"1180","Nectin1",1.28529413533071,0.00391822870132947,"Perineurial","EX_vs_SD"
"1181","Ccn24",-0.86965896033126,0.000505854674333022,"Perineurial","EX_vs_SD"
"1182","Bloc1s1",-0.614714028877818,0.00198829633436283,"Perineurial","EX_vs_SD"
"1183","Rtn4",0.706146227257279,0.00312233601742306,"Perineurial","EX_vs_SD"
"1184","Zfp354b",3.42131534428128,0.00325124778307304,"Perineurial","EX_vs_SD"
"1185","Adora2b",4.35291946704421,0.00591829800440505,"Perineurial","EX_vs_SD"
"1186","Zkscan6",-0.766860912538772,0.00595205785072858,"Perineurial","EX_vs_SD"
"1187","Stx8",0.498492323255463,0.00624077335371553,"Perineurial","EX_vs_SD"
"1188","Pelp1",1.10954633059738,0.00031851961399945,"Perineurial","EX_vs_SD"
"1189","Ncbp31",-0.795776922957513,0.0029899281837517,"Perineurial","EX_vs_SD"
"1190","Ksr11",-1.5302757239887,0.00513872979423792,"Perineurial","EX_vs_SD"
"1191","Agmo",0.7331404350741,0.00687875861486435,"Perineurial","EX_vs_SD"
"1192","Zfp874b",1.13541474658245,0.0078167781059257,"Perineurial","EX_vs_SD"
"1193","Tmem161b1",0.862556711280907,0.00996200169217913,"Perineurial","EX_vs_SD"
"1194","Shld3",1.84957898813492,0.0084757413560355,"Perineurial","EX_vs_SD"
"1195","Arf4",0.756150614630962,0.00548312218243077,"Perineurial","EX_vs_SD"
"1196","Phf11d",-1.99461978675195,0.00396338226644837,"Perineurial","EX_vs_SD"
"1197","Slc4a8",1.17612321242285,0.00882271962656093,"Perineurial","EX_vs_SD"
"1198","Dusp13",-0.633159892879645,0.00169238793921191,"Perineurial","EX_vs_SD"
"1199","Zfp955b",1.9988475693189,0.00954495506167496,"Perineurial","EX_vs_SD"
"1200","Adamts10",-0.263639383911567,0.00395417246673571,"Perineurial","EX_vs_SD"
"1201","Usp491",0.925205363549144,0.0054249738586235,"Perineurial","EX_vs_SD"
"1202","Ankrd12",0.824689655126655,0.00593099305364189,"Perineurial","EX_vs_SD"
"1203","Wdr43",0.711922896244911,0.00369922915890778,"Perineurial","EX_vs_SD"
"1204","Pcdhb132",4.10584664518274,0.00414857150736005,"Perineurial","EX_vs_SD"
"1205","Ablim31",-1.05309612632509,0.00577865152416859,"Perineurial","EX_vs_SD"
"1206","Vps512",-0.424860620871562,0.00526198958375471,"Perineurial","EX_vs_SD"
"1207","Plp2",-1.01504103373136,0.00777439434019043,"Perineurial","EX_vs_SD"
"1208","Tfe3",-0.771141489868826,0.00285812691367861,"Perineurial","EX_vs_SD"
"1209","Maged2",0.589044630181344,0.00347244602856372,"Perineurial","EX_vs_SD"
"1210","Pde6d",1.26356642487002,0.00563174963220061,"Perineurial","HFD_vs_SD"
"1211","Erfe1",-4.93634285407409,0.000287199561755885,"Perineurial","HFD_vs_SD"
"1212","Rab3gap11",-0.689857421183804,0.000281525411815048,"Perineurial","HFD_vs_SD"
"1213","Rnasel2",1.04542810221538,0.0033544247948963,"Perineurial","HFD_vs_SD"
"1214","Hsd17b73",-3.44235215256096,0.00220860352621839,"Perineurial","HFD_vs_SD"
"1215","Sccpdh1",1.28676779055493,0.00846690894727895,"Perineurial","HFD_vs_SD"
"1216","Mindy3",0.811132139333343,0.00505130475042753,"Perineurial","HFD_vs_SD"
